sp_id	sp_gq_id	age	sex
938808201	450000887	18	M
938808202	450000887	19	M
938808203	450000887	19	M
938808204	450000887	22	M
938808205	450000887	18	M
938808206	450000887	19	M
938808207	450000887	20	M
938808208	450000887	21	M
938808209	450000887	18	M
938808210	450000887	21	M
938808211	450000887	20	M
938808212	450000887	19	M
938808213	450000887	21	M
938808214	450000887	20	M
938808215	450000887	18	M
938808216	450000887	19	M
938808217	450000887	21	M
938808218	450000887	18	M
938808219	450000887	18	M
938808220	450000887	19	M
938808221	450000887	20	M
938808222	450000887	20	M
938808223	450000887	18	M
938808224	450000887	22	M
938808225	450000887	18	M
938808226	450000887	19	M
938808227	450000887	24	M
938808228	450000887	33	M
938808229	450000887	19	M
938808230	450000887	20	M
938808231	450000887	21	M
938808232	450000887	22	M
938808233	450000887	19	M
938808234	450000887	23	M
938808235	450000887	20	M
938808236	450000887	18	M
938808237	450000887	24	M
938808238	450000887	21	M
938808239	450000887	18	M
938808240	450000887	19	M
938808241	450000887	23	M
938808242	450000887	19	M
938808243	450000887	19	M
938808244	450000887	23	M
938808245	450000887	24	M
938808246	450000887	21	M
938808247	450000887	19	M
938808248	450000887	23	M
938808249	450000887	20	M
938808250	450000887	23	M
938808251	450000887	18	M
938808252	450000887	19	M
938808253	450000887	22	M
938808254	450000887	20	M
938808255	450000887	21	M
938808256	450000887	23	M
938808257	450000887	18	M
938808258	450000887	18	M
938808259	450000887	19	M
938808260	450000887	21	M
938808261	450000887	19	M
938808262	450000887	19	M
938808263	450000887	20	M
938808264	450000887	20	M
938808265	450000887	23	M
938808266	450000887	19	M
938808267	450000887	21	M
938808268	450000887	23	M
938808269	450000887	19	M
938808270	450000887	24	M
938808271	450000887	21	M
938808272	450000887	18	M
938808273	450000887	18	M
938808274	450000887	20	M
938808275	450000887	19	M
938808276	450000887	22	M
938808277	450000887	20	M
938808278	450000887	22	M
938808279	450000887	22	M
938808280	450000887	19	M
938808281	450000887	19	M
938808282	450000887	19	M
938808283	450000887	18	M
938808284	450000887	21	M
938808285	450000887	24	M
938808286	450000887	19	M
938808287	450000887	19	M
938808288	450000887	22	M
938808289	450000887	19	M
938808290	450000887	18	M
938808291	450000887	19	M
938808292	450000887	19	M
938808293	450000887	20	M
938808294	450000887	18	M
938808295	450000887	19	M
938808296	450000887	22	M
938808297	450000887	20	M
938808298	450000887	19	M
938808299	450000887	23	M
938808300	450000887	20	M
938808301	450000887	23	M
938808302	450000887	24	M
938808303	450000887	22	M
938808304	450000887	18	M
938808305	450000887	21	M
938808306	450000887	21	M
938808307	450000887	20	M
938808308	450000887	19	M
938808309	450000887	20	M
938808310	450000887	19	M
938808311	450000887	20	M
938808312	450000887	21	M
938808313	450000887	22	M
938808314	450000887	30	M
938808315	450000887	19	M
938808316	450000887	20	M
938808317	450000887	19	M
938808318	450000887	18	M
938808319	450000887	23	M
938808320	450000887	24	M
938808321	450000887	21	M
938808322	450000887	18	M
938808323	450000887	19	M
938808324	450000887	20	M
938808325	450000887	22	M
938808326	450000887	29	M
938808327	450000887	19	M
938808328	450000887	23	M
938808329	450000887	19	M
938808330	450000887	18	M
938808331	450000887	18	M
938808332	450000887	23	M
938808333	450000887	22	M
938808334	450000887	20	M
938808335	450000887	22	M
938808336	450000887	23	M
938808337	450000887	19	M
938808338	450000887	22	M
938808339	450000887	21	M
938808340	450000887	19	M
938808341	450000887	18	M
938808342	450000887	19	M
938808343	450000887	21	M
938808344	450000887	18	M
938808345	450000887	19	M
938808346	450000887	19	M
938808347	450000887	19	M
938808348	450000887	19	M
938808349	450000887	19	M
938808350	450000887	23	M
938808351	450000887	23	M
938808352	450000887	19	M
938808353	450000887	18	M
938808354	450000887	22	M
938808355	450000887	19	M
938808356	450000887	21	M
938808357	450000887	19	M
938808358	450000887	24	M
938808359	450000887	19	M
938808360	450000887	19	M
938808361	450000887	24	M
938808362	450000887	19	M
938808363	450000887	19	M
938808364	450000887	19	M
938808365	450000887	18	M
938808366	450000887	19	M
938808367	450000887	21	M
938808368	450000887	24	M
938808369	450000887	21	M
938808370	450000887	24	M
938808371	450000887	22	M
938808372	450000887	18	M
938808373	450000887	24	M
938808374	450000887	22	M
938808375	450000887	18	M
938808376	450000887	18	M
938808377	450000887	18	M
938808378	450000887	21	M
938808379	450000887	19	M
938808380	450000887	19	M
938808381	450000887	18	M
938808382	450000887	24	M
938808383	450000887	19	M
938808384	450000887	19	M
938808385	450000887	20	M
938808386	450000887	21	M
938808387	450000887	20	M
938808388	450000887	19	M
938808389	450000887	20	M
938808390	450000887	24	M
938808391	450000887	25	M
938808392	450000887	18	M
938808393	450000887	19	M
938808394	450000887	19	M
938808395	450000887	28	M
938808396	450000887	18	M
938808397	450000887	18	M
938808398	450000887	20	M
938808399	450000887	20	M
938808400	450000887	37	M
938808401	450000887	18	M
938808402	450000887	19	M
938808403	450000887	23	M
938808404	450000887	19	M
938808405	450000887	19	M
938808406	450000887	18	M
938808407	450000887	18	M
938808408	450000887	18	M
938808409	450000887	19	M
938808410	450000887	19	M
938808411	450000887	19	M
938808412	450000887	19	M
938808413	450000887	24	M
938808414	450000887	22	M
938808415	450000887	19	M
938808416	450000887	22	M
938808417	450000887	19	M
938808418	450000887	19	M
938808419	450000887	19	M
938808420	450000887	19	M
938808421	450000887	22	M
938808422	450000887	19	M
938808423	450000887	21	M
938808424	450000887	18	M
938808425	450000887	19	M
938808426	450000887	19	M
938808427	450000887	23	M
938808428	450000887	20	M
938808429	450000887	19	M
938808430	450000887	21	M
938808431	450000887	22	M
938808432	450000887	21	M
938808433	450000887	19	M
938808434	450000887	19	M
938808435	450000887	19	M
938808436	450000887	24	M
938808437	450000887	20	M
938808438	450000887	22	M
938808439	450000887	19	M
938808440	450000887	23	M
938808441	450000887	19	M
938808442	450000887	20	M
938808443	450000887	21	M
938808444	450000887	18	M
938808445	450000887	22	M
938808446	450000887	19	M
938808447	450000887	18	M
938808448	450000887	26	M
938808449	450000887	19	M
938808450	450000887	23	M
938808451	450000887	22	M
938808452	450000887	18	M
938808453	450000887	27	M
938808454	450000887	20	M
938808455	450000887	19	M
938808456	450000887	22	M
938808457	450000887	18	M
938808458	450000887	18	M
938808459	450000887	18	M
938808460	450000887	22	M
938808461	450000887	31	M
938808462	450000887	20	M
938808463	450000887	19	M
938808464	450000887	21	M
938808465	450000887	18	M
938808466	450000887	20	M
938808467	450000887	19	M
938808468	450000887	19	M
938808469	450000887	18	M
938808470	450000887	20	M
938808471	450000887	23	M
938808472	450000887	29	M
938808473	450000887	19	M
938808474	450000887	19	M
938808475	450000887	18	M
938808476	450000887	19	M
938808477	450000887	19	M
938808478	450000887	19	M
938808479	450000887	20	M
938808480	450000887	21	M
938808481	450000887	19	M
938808482	450000887	29	M
938808483	450000887	22	M
938808484	450000887	24	M
938808485	450000887	19	M
938808486	450000887	19	M
938808487	450000887	24	M
938808488	450000887	28	M
938808489	450000887	23	M
938808490	450000887	19	M
938808491	450000887	24	M
938808492	450000887	18	M
938808493	450000887	19	M
938808494	450000887	18	M
938808495	450000887	18	M
938808496	450000887	19	M
938808497	450000887	19	M
938808498	450000887	24	M
938808499	450000887	18	M
938808500	450000887	19	M
938808501	450000887	20	M
938808502	450000887	19	M
938808503	450000887	21	M
938808504	450000887	19	M
938808505	450000887	19	M
938808506	450000887	22	M
938808507	450000887	24	M
938808508	450000887	20	M
938808509	450000887	19	M
938808510	450000887	18	M
938808511	450000887	18	M
938808512	450000887	18	M
938808513	450000887	19	M
938808514	450000887	22	M
938808515	450000887	19	M
938808516	450000887	20	M
938808517	450000887	24	M
938808518	450000887	29	M
938808519	450000887	25	M
938808520	450000887	19	M
938808521	450000887	20	M
938808522	450000887	30	M
938808523	450000887	21	M
938808524	450000887	21	M
938808525	450000887	19	M
938808526	450000887	23	M
938808527	450000887	19	M
938808528	450000887	20	M
938808529	450000887	20	M
938808530	450000887	24	M
938808531	450000887	28	M
938808532	450000887	19	M
938808533	450000887	20	M
938808534	450000887	19	M
938808535	450000887	19	M
938808536	450000887	22	M
938808537	450000887	19	M
938808538	450000887	20	M
938808539	450000887	18	M
938808540	450000887	19	M
938808541	450000887	21	M
938808542	450000887	22	M
938808543	450000887	22	M
938808544	450000887	21	M
938808545	450000887	19	M
938808546	450000887	18	M
938808547	450000887	23	M
938808548	450000887	19	M
938808549	450000887	24	M
938808550	450000887	23	M
938808551	450000887	18	M
938808552	450000887	19	M
938808553	450000887	24	M
938808554	450000887	23	M
938808555	450000887	19	M
938808556	450000887	18	M
938808557	450000887	20	M
938808558	450000887	22	M
938808559	450000887	22	M
938808560	450000887	19	M
938808561	450000887	21	M
938808562	450000887	18	M
938808563	450000887	22	M
938808564	450000887	18	M
938808565	450000887	23	M
938808566	450000887	19	M
938808567	450000887	21	M
938808568	450000887	22	M
938808569	450000887	22	M
938808570	450000887	21	M
938808571	450000887	19	M
938808572	450000887	19	M
938808573	450000887	20	M
938808574	450000887	22	M
938808575	450000887	20	M
938808576	450000887	22	M
938808577	450000887	18	M
938808578	450000887	21	M
938808579	450000887	22	M
938808580	450000887	24	M
938808581	450000887	18	M
938808582	450000887	21	M
938808583	450000887	22	M
938808584	450000887	18	M
938808585	450000887	20	M
938808586	450000887	20	M
938808587	450000887	18	M
938808588	450000887	19	M
938808589	450000887	22	M
938808590	450000887	23	M
938808591	450000887	23	M
938808592	450000887	19	M
938808593	450000887	20	M
938808594	450000887	40	M
938808595	450000887	22	M
938808596	450000887	19	M
938808597	450000887	19	M
938808598	450000887	25	M
938808599	450000887	21	M
938808600	450000887	21	M
938808601	450000887	19	M
938808602	450000887	24	M
938808603	450000887	22	M
938808604	450000887	22	M
938808605	450000887	24	M
938808606	450000887	21	M
938808607	450000887	27	M
938808608	450000887	19	M
938808609	450000887	20	M
938808610	450000887	19	M
938808611	450000887	18	M
938808612	450000887	23	M
938808613	450000887	18	M
938808614	450000887	20	M
938808615	450000887	19	M
938808616	450000887	19	M
938808617	450000887	19	M
938808618	450000887	21	M
938808619	450000887	19	M
938808620	450000887	18	M
938808621	450000887	19	M
938808622	450000887	19	M
938808623	450000887	22	M
938808624	450000887	27	M
938808625	450000887	18	M
938808626	450000887	19	M
938808627	450000887	20	M
938808628	450000887	22	M
938808629	450000887	19	M
938808630	450000887	18	M
938808631	450000887	24	M
938808632	450000887	18	M
938808633	450000887	18	M
938808634	450000887	19	M
938808635	450000887	23	M
938808636	450000887	19	M
938808637	450000887	18	M
938808638	450000887	24	M
938808639	450000887	19	M
938808640	450000887	18	M
938808641	450000887	24	M
938808642	450000887	27	M
938808643	450000887	22	M
938808644	450000887	18	M
938808645	450000887	19	M
938808646	450000887	19	M
938808647	450000887	19	M
938808648	450000887	19	M
938808649	450000887	19	M
938808650	450000887	18	M
938808651	450000887	21	M
938808652	450000887	21	M
938808653	450000887	19	M
938808654	450000887	19	M
938808655	450000887	18	M
938808656	450000887	22	M
938808657	450000887	23	M
938808658	450000887	19	M
938808659	450000887	19	M
938808660	450000887	23	M
938808661	450000887	22	M
938808662	450000887	18	M
938808663	450000887	22	M
938808664	450000887	21	M
938808665	450000887	20	M
938808666	450000887	19	M
938808667	450000887	19	M
938808668	450000887	24	M
938808669	450000887	19	M
938808670	450000887	24	M
938808671	450000887	24	M
938808672	450000887	21	M
938808673	450000887	19	M
938808674	450000887	22	M
938808675	450000887	19	M
938808676	450000887	23	M
938808677	450000887	20	M
938808678	450000887	20	M
938808679	450000887	19	M
938808680	450000887	19	M
938808681	450000887	21	M
938808682	450000887	19	M
938808683	450000887	22	M
938808684	450000887	23	M
938808685	450000887	19	M
938808686	450000887	22	M
938808687	450000887	24	M
938808688	450000887	20	M
938808689	450000887	18	M
938808690	450000887	19	M
938808691	450000887	19	M
938808692	450000887	21	M
938808693	450000887	19	M
938808694	450000887	19	M
938808695	450000887	19	M
938808696	450000887	19	M
938808697	450000887	18	M
938808698	450000887	19	M
938808699	450000887	18	M
938808700	450000887	18	M
938808701	450000887	26	M
938808702	450000887	18	M
938808703	450000887	19	M
938808704	450000887	19	M
938808705	450000887	23	M
938808706	450000887	23	M
938808707	450000887	21	M
938808708	450000887	19	M
938808709	450000887	24	M
938808710	450000887	19	M
938808711	450000887	19	M
938808712	450000887	24	M
938808713	450000887	19	M
938808714	450000887	18	M
938808715	450000887	19	M
938808716	450000887	19	M
938808717	450000887	22	M
938808718	450000887	19	M
938808719	450000887	23	M
938808720	450000887	18	M
938808721	450000887	20	M
938808722	450000887	19	M
938808723	450000887	21	M
938808724	450000887	19	M
938808725	450000887	21	M
938808726	450000887	19	M
938808727	450000887	23	M
938808728	450000887	19	M
938808729	450000887	21	M
938808730	450000887	20	M
938808731	450000887	18	M
938808732	450000887	19	M
938808733	450000887	19	M
938808734	450000887	21	M
938808735	450000887	20	M
938808736	450000887	21	M
938808737	450000887	24	M
938808738	450000887	22	M
938808739	450000887	19	M
938808740	450000887	19	M
938808741	450000887	23	M
938808742	450000887	20	M
938808743	450000887	24	M
938808744	450000887	24	M
938808745	450000887	19	M
938808746	450000887	21	M
938808747	450000887	19	M
938808748	450000887	32	M
938808749	450000887	20	M
938808750	450000887	19	M
938808751	450000887	21	M
938808752	450000887	20	M
938808753	450000887	21	M
938808754	450000887	20	M
938808755	450000887	19	M
938808756	450000887	19	M
938808757	450000887	18	M
938808758	450000887	24	M
938808759	450000887	20	M
938808760	450000887	21	M
938808761	450000887	20	M
938808762	450000887	21	M
938808763	450000887	21	M
938808764	450000887	23	M
938808765	450000887	37	M
938808766	450000887	19	M
938808767	450000887	18	M
938808768	450000887	18	M
938808769	450000887	19	M
938808770	450000887	19	M
938808771	450000887	21	M
938808772	450000887	23	M
938808773	450000887	22	M
938808774	450000887	18	M
938808775	450000887	19	M
938808776	450000887	23	M
938808777	450000887	18	M
938808778	450000887	21	M
938808779	450000887	19	M
938808780	450000887	23	M
938808781	450000887	21	M
938808782	450000887	23	M
938808783	450000887	18	M
938808784	450000887	18	M
938808785	450000887	36	M
938808786	450000887	19	M
938808787	450000887	18	M
938808788	450000887	21	M
938808789	450000887	19	M
938808790	450000887	18	M
938808791	450000887	19	M
938808792	450000887	18	M
938808793	450000887	19	M
938808794	450000887	19	M
938808795	450000887	20	M
938808796	450000887	24	M
938808797	450000887	18	M
938808798	450000887	20	M
938808799	450000887	19	M
938808800	450000887	24	M
938808801	450000887	18	M
938808802	450000887	19	M
938808803	450000887	21	M
938808804	450000887	19	M
938808805	450000887	20	M
938808806	450000887	27	M
938808807	450000887	18	M
938808808	450000887	19	M
938808809	450000887	19	M
938808810	450000887	40	M
938808811	450000887	20	M
938808812	450000887	23	M
938808813	450000887	23	M
938808814	450000887	19	M
938808815	450000887	18	M
938808816	450000887	20	M
938808817	450000887	19	M
938808818	450000887	18	M
938808819	450000887	20	M
938808820	450000887	24	M
938808821	450000887	23	M
938808822	450000887	19	M
938808823	450000887	19	M
938808824	450000887	19	M
938808825	450000887	21	M
938808826	450000887	21	M
938808827	450000887	18	M
938808828	450000887	20	M
938808829	450000887	22	M
938808830	450000887	21	M
938808831	450000887	20	M
938808832	450000887	19	M
938808833	450000887	30	M
938808834	450000887	38	M
938808835	450000887	19	M
